Dates,EM Index,GOLDROLL,IND1BJB Index,IND1BRX Index,IND1BTY Index,IND1CEE1 Index,IND1CJE1 Index,OILROLL,SGBVRZ1 Index,SGIXBGB Index,SILVERROLL,SPROLL
2009-04-17,0.02244776,0.15463977,-3.259629e-08,1.3969839e-08,-2.2351742e-08,0.027436078,0.04738959,0.33422154,0.037412927,0.27934924,0.0048181205,0.09228498
2009-04-20,0.02244776,0.15463977,-3.259629e-08,1.3969839e-08,-2.2351742e-08,0.027436078,0.04738959,0.33422154,0.037412927,0.27934924,0.0048181205,0.09228498
2009-04-21,0.02244775,0.15463972,4.656613e-09,-8.381903e-09,-4.377216e-08,0.027436122,0.04738959,0.3342215,0.037412897,0.2793493,0.004818099,0.09228501
2009-04-22,0.02244775,0.15463972,4.656613e-09,-8.381903e-09,-4.377216e-08,0.027436122,0.04738959,0.3342215,0.037412897,0.2793493,0.004818099,0.09228501
2009-04-23,0.020199072,0.17371203,0.059250623,6.426126e-08,-6.3329935e-08,0.02468779,0.04264247,0.3007418,0.03366514,0.25136623,0.010694293,0.08304069
2009-04-24,0.018359924,0.1893112,0.107711524,1.1175871e-08,-5.4948032e-08,0.0224399,0.038759805,0.27335882,0.030599875,0.228479,0.0155003,0.075479686
2009-04-27,0.016827751,0.20230666,0.14808403,-4.656613e-09,1.3969839e-08,0.02056725,0.035525188,0.25054622,0.02804624,0.20941173,0.019504165,0.06918071
2009-04-28,0.015531612,0.2133003,0.18223712,-3.9115548e-08,2.142042e-08,0.018983025,0.0327889,0.23124793,0.02588597,0.1932818,0.022891274,0.06385203
2009-04-30,0.014420836,0.22272143,0.2115053,2.6077032e-08,-2.7939677e-08,0.017625395,0.030443948,0.21470988,0.024034675,0.17945896,0.025793912,0.059285577
2009-05-07,0.014420836,0.22272143,0.2115053,2.6077032e-08,-2.7939677e-08,0.017625395,0.030443948,0.21470988,0.024034675,0.17945896,0.025793912,0.059285577
2009-05-08,0.014420836,0.22272143,0.2115053,2.6077032e-08,-2.7939677e-08,0.017625395,0.030443948,0.21470988,0.024034675,0.17945896,0.025793912,0.059285577
2009-05-11,0.014420836,0.22272143,0.2115053,2.6077032e-08,-2.7939677e-08,0.017625395,0.030443948,0.21470988,0.024034675,0.17945896,0.025793912,0.059285577
2009-05-12,0.014420836,0.22272143,0.2115053,2.6077032e-08,-2.7939677e-08,0.017625395,0.030443948,0.21470988,0.024034675,0.17945896,0.025793912,0.059285577
2009-05-13,0.014420836,0.22272143,0.2115053,2.6077032e-08,-2.7939677e-08,0.017625395,0.030443948,0.21470988,0.024034675,0.17945896,0.025793912,0.059285577
2009-05-14,0.014420836,0.22272143,0.2115053,2.6077032e-08,-2.7939677e-08,0.017625395,0.030443948,0.21470988,0.024034675,0.17945896,0.025793912,0.059285577
2009-05-15,0.014420836,0.22272143,0.2115053,2.6077032e-08,-2.7939677e-08,0.017625395,0.030443948,0.21470988,0.024034675,0.17945896,0.025793912,0.059285577
2009-05-18,0.014420836,0.22272143,0.2115053,2.6077032e-08,-2.7939677e-08,0.017625395,0.030443948,0.21470988,0.024034675,0.17945896,0.025793912,0.059285577
2009-05-19,0.014420836,0.22272143,0.2115053,2.6077032e-08,-2.7939677e-08,0.017625395,0.030443948,0.21470988,0.024034675,0.17945896,0.025793912,0.059285577
2009-05-20,0.014420836,0.22272143,0.2115053,2.6077032e-08,-2.7939677e-08,0.017625395,0.030443948,0.21470988,0.024034675,0.17945896,0.025793912,0.059285577
2009-05-21,0.014420836,0.22272143,0.2115053,2.6077032e-08,-2.7939677e-08,0.017625395,0.030443948,0.21470988,0.024034675,0.17945896,0.025793912,0.059285577
2009-05-22,0.036907334,0.19007245,0.20298998,0.03967532,0.03659977,0.016915815,0.042443335,0.17838515,0.018453652,0.17223382,0.019804314,0.045518994
2009-05-26,0.05765317,0.15995061,0.19513382,0.07627961,0.07036644,0.016261153,0.05351401,0.14487207,0.0133046135,0.16556807,0.014278388,0.03281796
2009-05-27,0.0768531,0.13207346,0.18786311,0.11015616,0.101616874,0.015655246,0.06375957,0.113856465,0.008539246,0.15939897,0.0091642365,0.021063464
2009-05-28,0.09467368,0.10619913,0.18111475,0.14159888,0.13062215,0.01509291,0.07326912,0.085069045,0.004116267,0.15367311,0.004417514,0.010153448
2009-05-29,0.11125828,0.08211921,0.17483439,0.17086096,0.15761583,0.014569524,0.08211922,0.058278147,9.313226e-09,0.14834431,-1.1641532e-08,1.3038516e-08
2009-06-01,0.11125828,0.08211921,0.17483439,0.17086096,0.15761583,0.014569524,0.08211922,0.058278147,9.313226e-09,0.14834431,-1.1641532e-08,1.3038516e-08
2009-06-02,0.11125828,0.08211921,0.17483439,0.17086096,0.15761583,0.014569524,0.08211922,0.058278147,9.313226e-09,0.14834431,-1.1641532e-08,1.3038516e-08
2009-06-03,0.11125828,0.08211921,0.17483439,0.17086096,0.15761583,0.014569524,0.08211922,0.058278147,9.313226e-09,0.14834431,-1.1641532e-08,1.3038516e-08
2009-06-04,0.11125828,0.08211921,0.17483439,0.17086096,0.15761583,0.014569524,0.08211922,0.058278147,9.313226e-09,0.14834431,-1.1641532e-08,1.3038516e-08
2009-06-05,0.11125828,0.08211921,0.17483439,0.17086096,0.15761583,0.014569524,0.08211922,0.058278147,9.313226e-09,0.14834431,-1.1641532e-08,1.3038516e-08
2009-06-08,0.11125828,0.08211921,0.17483439,0.17086096,0.15761583,0.014569524,0.08211922,0.058278147,9.313226e-09,0.14834431,-1.1641532e-08,1.3038516e-08
2009-06-09,0.11125828,0.08211921,0.17483439,0.17086096,0.15761583,0.014569524,0.08211922,0.058278147,9.313226e-09,0.14834431,-1.1641532e-08,1.3038516e-08
2009-06-10,0.11125828,0.08211921,0.17483439,0.17086098,0.15761589,0.014569533,0.08211922,0.058278125,-3.3527613e-08,0.14834431,-1.7229468e-08,1.3038516e-08
2009-06-11,0.11125828,0.08211921,0.17483439,0.17086098,0.15761589,0.014569533,0.08211922,0.058278125,-3.3527613e-08,0.14834431,-1.7229468e-08,1.3038516e-08
2009-06-12,0.11125828,0.08211921,0.17483439,0.17086096,0.15761583,0.014569524,0.08211922,0.058278147,9.313226e-09,0.14834431,-1.1641532e-08,1.3038516e-08
2009-06-15,0.11125828,0.08211921,0.17483439,0.17086096,0.15761583,0.014569524,0.08211922,0.058278147,9.313226e-09,0.14834431,-1.1641532e-08,1.3038516e-08
2009-06-16,0.11125828,0.08211921,0.17483439,0.17086096,0.15761583,0.014569524,0.08211922,0.058278147,9.313226e-09,0.14834431,-1.1641532e-08,1.3038516e-08
2009-06-17,0.11125828,0.08211921,0.17483439,0.17086096,0.15761583,0.014569524,0.08211922,0.058278147,9.313226e-09,0.14834431,-1.1641532e-08,1.3038516e-08
2009-06-18,0.11125828,0.08211921,0.17483439,0.17086096,0.15761583,0.014569524,0.08211922,0.058278147,9.313226e-09,0.14834431,-1.1641532e-08,1.3038516e-08
2009-06-19,0.11125828,0.08211921,0.17483439,0.17086096,0.15761583,0.014569524,0.08211922,0.058278147,9.313226e-09,0.14834431,-1.1641532e-08,1.3038516e-08
2009-06-22,0.11125828,0.08211921,0.17483439,0.17086096,0.15761583,0.014569524,0.08211922,0.058278147,9.313226e-09,0.14834431,-1.1641532e-08,1.3038516e-08
2009-06-23,0.11125828,0.08211921,0.17483439,0.17086096,0.15761583,0.014569524,0.08211922,0.058278147,9.313226e-09,0.14834431,-1.1641532e-08,1.3038516e-08
2009-06-24,0.11725518,0.08654547,0.14740646,0.15634027,0.16611145,0.029313806,0.074540794,0.06141936,0.0041876985,0.1563402,0.0005392893,2.4214387e-08
2009-06-25,0.12393533,0.0914761,0.116853304,0.14016503,0.17557509,0.04573806,0.06609885,0.06491851,0.008852498,0.16524716,0.0011400725,3.1664968e-08
2009-06-26,0.1314227,0.09700245,0.08260851,0.12203539,0.1861821,0.0641468,0.05663691,0.06884049,0.014080999,0.17523023,0.0018134057,3.7252903e-08
2009-06-29,0.13987282,0.10323949,0.04396004,0.101574406,0.19815318,0.08492279,0.045958232,0.07326673,0.019981842,0.18649712,0.0025733341,6.3329935e-08
2009-06-30,0.14948438,0.11033371,6.519258e-09,0.07830136,0.21176945,0.108554095,0.033811923,0.07830134,0.026693627,0.19931246,0.003437717,3.7252903e-08
2009-07-01,0.14948438,0.11033371,6.519258e-09,0.07830136,0.21176945,0.108554095,0.033811923,0.07830134,0.026693627,0.19931246,0.003437717,3.7252903e-08
2009-07-02,0.14948438,0.11033371,6.519258e-09,0.07830136,0.21176945,0.108554095,0.033811923,0.07830134,0.026693627,0.19931246,0.003437717,3.7252903e-08
2009-07-06,0.14948438,0.11033371,6.519258e-09,0.07830136,0.21176945,0.108554095,0.033811923,0.07830134,0.026693627,0.19931246,0.003437717,3.7252903e-08
2009-07-07,0.14948438,0.11033371,6.519258e-09,0.07830136,0.21176945,0.108554095,0.033811923,0.07830134,0.026693627,0.19931246,0.003437717,3.7252903e-08
2009-07-08,0.14948438,0.11033371,6.519258e-09,0.07830136,0.21176945,0.108554095,0.033811923,0.07830134,0.026693627,0.19931246,0.003437717,3.7252903e-08
2009-07-09,0.14948438,0.11033371,6.519258e-09,0.07830136,0.21176945,0.108554095,0.033811923,0.07830134,0.026693627,0.19931246,0.003437717,3.7252903e-08
2009-07-10,0.14948438,0.11033371,6.519258e-09,0.07830136,0.21176945,0.108554095,0.033811923,0.07830134,0.026693627,0.19931246,0.003437717,3.7252903e-08
2009-07-13,0.14948438,0.11033371,6.519258e-09,0.07830136,0.21176945,0.108554095,0.033811923,0.07830134,0.026693627,0.19931246,0.003437717,3.7252903e-08
2009-07-14,0.14948438,0.11033371,6.519258e-09,0.07830136,0.21176945,0.108554095,0.033811923,0.07830134,0.026693627,0.19931246,0.003437717,3.7252903e-08
2009-07-15,0.14948438,0.11033371,6.519258e-09,0.07830136,0.21176945,0.108554095,0.033811923,0.07830134,0.026693627,0.19931246,0.003437717,3.7252903e-08
2009-07-16,0.14948438,0.11033371,6.519258e-09,0.07830136,0.21176945,0.108554095,0.033811923,0.07830134,0.026693627,0.19931246,0.003437717,3.7252903e-08
2009-07-17,0.14948438,0.11033371,6.519258e-09,0.07830136,0.21176945,0.108554095,0.033811923,0.07830134,0.026693627,0.19931246,0.003437717,3.7252903e-08
2009-07-21,0.14948438,0.11033371,6.519258e-09,0.07830136,0.21176945,0.108554095,0.033811923,0.07830134,0.026693627,0.19931246,0.003437717,3.7252903e-08
2009-07-22,0.14948438,0.11033371,6.519258e-09,0.07830136,0.21176945,0.108554095,0.033811923,0.07830134,0.026693627,0.19931246,0.003437717,3.7252903e-08
2009-07-23,0.14948438,0.11033371,6.519258e-09,0.07830136,0.21176945,0.108554095,0.033811923,0.07830134,0.026693627,0.19931246,0.003437717,3.7252903e-08
2009-07-24,0.14948438,0.11033371,6.519258e-09,0.07830136,0.21176945,0.108554095,0.033811923,0.07830134,0.026693627,0.19931246,0.003437717,3.7252903e-08
2009-07-27,0.122042105,0.10966106,0.032898284,0.07782398,0.21047841,0.09020504,0.033605795,0.07782395,0.026530894,0.1980973,0.0077445977,0.013088594
2009-07-28,0.09493245,0.10899651,0.06539788,0.077352405,0.20920296,0.07207833,0.03340214,0.07735236,0.026370127,0.19689691,0.011999313,0.026018552
2009-07-29,0.06814939,0.108340025,0.09750596,0.07688647,0.20794295,0.054169994,0.033200983,0.07688646,0.026211273,0.19571096,0.01620279,0.03879275
2009-07-30,0.041686993,0.10769136,0.12922964,0.07642616,0.2066979,0.036476072,0.033002187,0.07642614,0.026054353,0.19453922,0.020355904,0.051413976
2009-07-31,0.015539636,0.10705046,0.16057561,0.0759713,0.20546782,0.0189928,0.032805815,0.07597129,0.025899293,0.19338141,0.024459569,0.06388493
2009-08-03,0.015539636,0.10705046,0.16057561,0.0759713,0.20546782,0.0189928,0.032805815,0.07597129,0.025899293,0.19338141,0.024459569,0.06388493
2009-08-04,0.015539636,0.10705046,0.16057561,0.0759713,0.20546782,0.0189928,0.032805815,0.07597129,0.025899293,0.19338141,0.024459569,0.06388493
2009-08-05,0.015539636,0.10705046,0.16057561,0.0759713,0.20546782,0.0189928,0.032805815,0.07597129,0.025899293,0.19338141,0.024459569,0.06388493
2009-08-06,0.015539636,0.10705046,0.16057561,0.0759713,0.20546782,0.0189928,0.032805815,0.07597129,0.025899293,0.19338141,0.024459569,0.06388493
2009-08-07,0.015539636,0.10705046,0.16057561,0.0759713,0.20546782,0.0189928,0.032805815,0.07597129,0.025899293,0.19338141,0.024459569,0.06388493
2009-08-10,0.015539636,0.10705046,0.16057561,0.0759713,0.20546782,0.0189928,0.032805815,0.07597129,0.025899293,0.19338141,0.024459569,0.06388493
2009-08-11,0.015539636,0.10705046,0.16057561,0.0759713,0.20546782,0.0189928,0.032805815,0.07597129,0.025899293,0.19338141,0.024459569,0.06388493
2009-08-12,0.015539636,0.10705046,0.16057561,0.0759713,0.20546782,0.0189928,0.032805815,0.07597129,0.025899293,0.19338141,0.024459569,0.06388493
2009-08-13,0.015539636,0.10705046,0.16057561,0.0759713,0.20546782,0.0189928,0.032805815,0.07597129,0.025899293,0.19338141,0.024459569,0.06388493
2009-08-14,0.015539636,0.10705046,0.16057561,0.0759713,0.20546782,0.0189928,0.032805815,0.07597129,0.025899293,0.19338141,0.024459569,0.06388493
2009-08-17,0.015539636,0.10705046,0.16057561,0.0759713,0.20546782,0.0189928,0.032805815,0.07597129,0.025899293,0.19338141,0.024459569,0.06388493
2009-08-18,0.015539636,0.10705046,0.16057561,0.0759713,0.20546782,0.0189928,0.032805815,0.07597129,0.025899293,0.19338141,0.024459569,0.06388493
2009-08-19,0.015539636,0.10705046,0.16057561,0.0759713,0.20546782,0.0189928,0.032805815,0.07597129,0.025899293,0.19338141,0.024459569,0.06388493
2009-08-20,0.015539636,0.10705046,0.16057561,0.0759713,0.20546782,0.0189928,0.032805815,0.07597129,0.025899293,0.19338141,0.024459569,0.06388493
2009-08-21,0.015539636,0.10705046,0.16057561,0.0759713,0.20546782,0.0189928,0.032805815,0.07597129,0.025899293,0.19338141,0.024459569,0.06388493
2009-08-24,0.0157191,0.1351841,0.16243045,0.07684886,0.20784128,0.019212198,0.033184756,0.07684883,0.026198458,0.15649214,0.025416898,0.06462291
2009-08-25,0.01590282,0.16397531,0.16432871,0.077746935,0.21027008,0.019436702,0.033572532,0.077746905,0.02650464,0.11874067,0.026396586,0.0653781
2009-08-26,0.016090838,0.19344737,0.16627175,0.07866625,0.2127564,0.019666526,0.033969514,0.07866621,0.026818005,0.08009647,0.027399486,0.06615113
2009-08-27,0.016283384,0.2236248,0.16826135,0.07960755,0.21530218,0.019901872,0.03437598,0.07960754,0.027138922,0.04052742,0.028426317,0.06694269
2009-08-28,0.016480574,0.2545331,0.17029908,0.08057163,0.21790959,0.020142838,0.03479229,0.080571614,0.027467603,-4.8428774e-08,0.029478079,0.06775344
2009-09-01,0.016480574,0.2545331,0.17029908,0.08057163,0.21790959,0.020142838,0.03479229,0.080571614,0.027467603,-4.8428774e-08,0.029478079,0.06775344
2009-09-02,0.016480574,0.2545331,0.17029908,0.08057163,0.21790959,0.020142838,0.03479229,0.080571614,0.027467603,-4.8428774e-08,0.029478079,0.06775344
2009-09-03,0.016480574,0.2545331,0.17029908,0.08057163,0.21790959,0.020142838,0.03479229,0.080571614,0.027467603,-4.8428774e-08,0.029478079,0.06775344
2009-09-04,0.016480574,0.2545331,0.17029908,0.08057163,0.21790959,0.020142838,0.03479229,0.080571614,0.027467603,-4.8428774e-08,0.029478079,0.06775344
2009-09-08,0.016480574,0.2545331,0.17029908,0.08057163,0.21790959,0.020142838,0.03479229,0.080571614,0.027467603,-4.8428774e-08,0.029478079,0.06775344
2009-09-09,0.016480574,0.2545331,0.17029908,0.08057163,0.21790959,0.020142838,0.03479229,0.080571614,0.027467603,-4.8428774e-08,0.029478079,0.06775344
2009-09-10,0.016480574,0.2545331,0.17029908,0.08057163,0.21790959,0.020142838,0.03479229,0.080571614,0.027467603,-4.8428774e-08,0.029478079,0.06775344
2009-09-11,0.016480574,0.2545331,0.17029908,0.08057163,0.21790959,0.020142838,0.03479229,0.080571614,0.027467603,-4.8428774e-08,0.029478079,0.06775344
2009-09-14,0.016480595,0.2545331,0.1702991,0.080571614,0.21790966,0.020142883,0.03479231,0.08057162,0.027467588,-4.0978193e-08,0.029478038,0.06775342
2009-09-15,0.016480595,0.2545331,0.1702991,0.080571614,0.21790966,0.020142883,0.03479231,0.08057162,0.027467588,-4.0978193e-08,0.029478038,0.06775342
2009-09-16,0.016480574,0.2545331,0.17029908,0.08057163,0.21790959,0.020142838,0.03479229,0.080571614,0.027467603,-4.8428774e-08,0.029478079,0.06775344
2009-09-17,0.016480574,0.2545331,0.17029908,0.08057163,0.21790959,0.020142838,0.03479229,0.080571614,0.027467603,-4.8428774e-08,0.029478079,0.06775344
2009-09-18,0.016480574,0.2545331,0.17029908,0.08057163,0.21790959,0.020142838,0.03479229,0.080571614,0.027467603,-4.8428774e-08,0.029478079,0.06775344
2009-09-24,0.01649224,0.2547134,0.17041965,0.08062869,0.2180639,0.020157138,0.034816924,0.0806287,0.027487017,-7.0780516e-08,0.028790945,0.0678014
2009-09-25,0.016503925,0.2548938,0.17054042,0.08068582,0.21821839,0.020171408,0.03484159,0.08068582,0.027506506,-6.146729e-08,0.028102854,0.06784945
2009-09-28,0.016515639,0.25507447,0.1706613,0.08074301,0.21837313,0.020185731,0.034866307,0.080743,0.027526017,-3.9115548e-08,0.027413828,0.06789753
2009-09-29,0.016527351,0.25525546,0.17078239,0.080800295,0.21852803,0.020200029,0.034891058,0.080800295,0.027545527,-5.029142e-08,0.026723808,0.067945704
2009-09-30,0.016539086,0.25543672,0.17090368,0.08085768,0.21868318,0.020214386,0.034915827,0.080857635,0.02756507,-4.0978193e-08,0.026032755,0.06799396
2009-10-01,0.016539086,0.25543672,0.17090368,0.08085768,0.21868318,0.020214386,0.034915827,0.080857635,0.02756507,-4.0978193e-08,0.026032755,0.06799396
2009-10-02,0.016539086,0.25543672,0.17090368,0.08085768,0.21868318,0.020214386,0.034915827,0.080857635,0.02756507,-4.0978193e-08,0.026032755,0.06799396
2009-10-05,0.016539086,0.25543672,0.17090368,0.08085768,0.21868318,0.020214386,0.034915827,0.080857635,0.02756507,-4.0978193e-08,0.026032755,0.06799396
2009-10-06,0.016539086,0.25543672,0.17090368,0.08085768,0.21868318,0.020214386,0.034915827,0.080857635,0.02756507,-4.0978193e-08,0.026032755,0.06799396
2009-10-07,0.016539086,0.25543672,0.17090368,0.08085768,0.21868318,0.020214386,0.034915827,0.080857635,0.02756507,-4.0978193e-08,0.026032755,0.06799396
2009-10-08,0.016539086,0.25543672,0.17090368,0.08085768,0.21868318,0.020214386,0.034915827,0.080857635,0.02756507,-4.0978193e-08,0.026032755,0.06799396
2009-10-09,0.016539086,0.25543672,0.17090368,0.08085768,0.21868318,0.020214386,0.034915827,0.080857635,0.02756507,-4.0978193e-08,0.026032755,0.06799396
2009-10-13,0.016539086,0.25543672,0.17090368,0.08085768,0.21868318,0.020214386,0.034915827,0.080857635,0.02756507,-4.0978193e-08,0.026032755,0.06799396
2009-10-14,0.016539086,0.25543672,0.17090368,0.08085768,0.21868318,0.020214386,0.034915827,0.080857635,0.02756507,-4.0978193e-08,0.026032755,0.06799396
2009-10-15,0.016539086,0.25543672,0.17090368,0.08085768,0.21868318,0.020214386,0.034915827,0.080857635,0.02756507,-4.0978193e-08,0.026032755,0.06799396
2009-10-16,0.016539086,0.25543672,0.17090368,0.08085768,0.21868318,0.020214386,0.034915827,0.080857635,0.02756507,-4.0978193e-08,0.026032755,0.06799396
2009-10-19,0.016539086,0.25543672,0.17090368,0.08085768,0.21868318,0.020214386,0.034915827,0.080857635,0.02756507,-4.0978193e-08,0.026032755,0.06799396
2009-10-20,0.016539086,0.25543672,0.17090368,0.08085768,0.21868318,0.020214386,0.034915827,0.080857635,0.02756507,-4.0978193e-08,0.026032755,0.06799396
2009-10-21,0.016539086,0.25543672,0.17090368,0.08085768,0.21868318,0.020214386,0.034915827,0.080857635,0.02756507,-4.0978193e-08,0.026032755,0.06799396
2009-10-22,0.016539086,0.25543672,0.17090368,0.08085768,0.21868318,0.020214386,0.034915827,0.080857635,0.02756507,-4.0978193e-08,0.026032755,0.06799396
2009-10-23,0.016539086,0.25543672,0.17090368,0.08085768,0.21868318,0.020214386,0.034915827,0.080857635,0.02756507,-4.0978193e-08,0.026032755,0.06799396
2009-10-26,0.01686281,0.23158239,0.18886328,0.08244035,0.21546909,0.020610064,0.035599247,0.08244034,0.028104639,0.006745089,0.021957776,0.06932485
2009-10-27,0.017199457,0.20677565,0.20754007,0.08408621,0.21212666,0.021021541,0.03630998,0.084086224,0.028665755,0.0137595255,0.017720014,0.07070887
2009-10-28,0.01754985,0.18095826,0.22697775,0.085799195,0.20864792,0.021449763,0.03704963,0.08579916,0.029249718,0.021059752,0.013309618,0.07214932
2009-10-29,0.017914787,0.1540671,0.24722388,0.08758333,0.20502464,0.02189584,0.0378201,0.087583326,0.029857973,0.028663611,0.008715795,0.07364962
2009-10-30,0.018295232,0.12603371,0.2683299,0.08944328,0.2012474,0.022360831,0.03862327,0.089443326,0.030492049,0.036590427,0.00392687,0.0752137
2009-11-02,0.018295232,0.12603371,0.2683299,0.08944328,0.2012474,0.022360831,0.03862327,0.089443326,0.030492049,0.036590427,0.00392687,0.0752137
2009-11-04,0.018295228,0.12603374,0.2683299,0.08944331,0.20124741,0.022360813,0.03862327,0.0894433,0.030492019,0.036590427,0.0039268727,0.07521369
2009-11-05,0.018295228,0.12603374,0.2683299,0.08944331,0.20124741,0.022360813,0.03862327,0.0894433,0.030492019,0.036590427,0.0039268727,0.07521369
2009-11-06,0.018295232,0.12603371,0.2683299,0.08944328,0.2012474,0.022360831,0.03862327,0.089443326,0.030492049,0.036590427,0.00392687,0.0752137
2009-11-09,0.018295232,0.12603371,0.2683299,0.08944328,0.2012474,0.022360831,0.03862327,0.089443326,0.030492049,0.036590427,0.00392687,0.0752137
2009-11-10,0.018295232,0.12603371,0.2683299,0.08944328,0.2012474,0.022360831,0.03862327,0.089443326,0.030492049,0.036590427,0.00392687,0.0752137
2009-11-11,0.018295232,0.12603371,0.2683299,0.08944328,0.2012474,0.022360831,0.03862327,0.089443326,0.030492049,0.036590427,0.00392687,0.0752137
2009-11-12,0.018295232,0.12603371,0.2683299,0.08944328,0.2012474,0.022360831,0.03862327,0.089443326,0.030492049,0.036590427,0.00392687,0.0752137
2009-11-13,0.018295232,0.12603371,0.2683299,0.08944328,0.2012474,0.022360831,0.03862327,0.089443326,0.030492049,0.036590427,0.00392687,0.0752137
2009-11-16,0.018295232,0.12603371,0.2683299,0.08944328,0.2012474,0.022360831,0.03862327,0.089443326,0.030492049,0.036590427,0.00392687,0.0752137
2009-11-17,0.018295232,0.12603371,0.2683299,0.08944328,0.2012474,0.022360831,0.03862327,0.089443326,0.030492049,0.036590427,0.00392687,0.0752137
2009-11-18,0.018295232,0.12603371,0.2683299,0.08944328,0.2012474,0.022360831,0.03862327,0.089443326,0.030492049,0.036590427,0.00392687,0.0752137
2009-11-19,0.018295232,0.12603371,0.2683299,0.08944328,0.2012474,0.022360831,0.03862327,0.089443326,0.030492049,0.036590427,0.00392687,0.0752137
2009-11-20,0.018783478,0.10351765,0.27549043,0.09183019,0.20661783,0.022957541,0.039653968,0.09183019,0.03130575,0.037566856,0.0032253484,0.07722083
2009-11-24,0.019298451,0.07976687,0.28304365,0.094347924,0.21228273,0.023586977,0.040741164,0.09434792,0.03216407,0.03859681,0.0024853456,0.079338044
2009-11-25,0.0198425,0.05467703,0.29102275,0.097007625,0.21826708,0.024251897,0.04188968,0.09700764,0.03307076,0.039684884,0.0017036037,0.08157459
2009-11-27,0.020418096,0.028131526,0.29946476,0.09982163,0.22459854,0.02495541,0.04310481,0.09982161,0.03403008,0.04083609,0.00087651936,0.08394093
2009-11-30,0.021028064,3.9115548e-08,0.3084112,0.10280377,0.23130831,0.025700934,0.044392556,0.102803744,0.0350467,0.042056024,1.9092113e-08,0.08644861
2009-12-01,0.021028064,3.9115548e-08,0.3084112,0.10280377,0.23130831,0.025700934,0.044392556,0.102803744,0.0350467,0.042056024,1.9092113e-08,0.08644861
2009-12-02,0.021028064,3.9115548e-08,0.3084112,0.10280377,0.23130831,0.025700934,0.044392556,0.102803744,0.0350467,0.042056024,1.9092113e-08,0.08644861
2009-12-03,0.021028064,3.9115548e-08,0.3084112,0.10280377,0.23130831,0.025700934,0.044392556,0.102803744,0.0350467,0.042056024,1.9092113e-08,0.08644861
2009-12-04,0.021028064,3.9115548e-08,0.3084112,0.10280377,0.23130831,0.025700934,0.044392556,0.102803744,0.0350467,0.042056024,1.9092113e-08,0.08644861
2009-12-07,0.021028064,3.9115548e-08,0.3084112,0.10280377,0.23130831,0.025700934,0.044392556,0.102803744,0.0350467,0.042056024,1.9092113e-08,0.08644861
2009-12-08,0.021028064,3.9115548e-08,0.3084112,0.10280377,0.23130831,0.025700934,0.044392556,0.102803744,0.0350467,0.042056024,1.9092113e-08,0.08644861
2009-12-09,0.021028064,3.9115548e-08,0.3084112,0.10280377,0.23130831,0.025700934,0.044392556,0.102803744,0.0350467,0.042056024,1.9092113e-08,0.08644861
2009-12-10,0.021028064,3.9115548e-08,0.3084112,0.10280377,0.23130831,0.025700934,0.044392556,0.102803744,0.0350467,0.042056024,1.9092113e-08,0.08644861
2009-12-11,0.021028064,3.9115548e-08,0.3084112,0.10280377,0.23130831,0.025700934,0.044392556,0.102803744,0.0350467,0.042056024,1.9092113e-08,0.08644861
2009-12-14,0.021028064,3.9115548e-08,0.3084112,0.10280377,0.23130831,0.025700934,0.044392556,0.102803744,0.0350467,0.042056024,1.9092113e-08,0.08644861
2009-12-15,0.021028064,3.9115548e-08,0.3084112,0.10280377,0.23130831,0.025700934,0.044392556,0.102803744,0.0350467,0.042056024,1.9092113e-08,0.08644861
2009-12-16,0.021028064,3.9115548e-08,0.3084112,0.10280377,0.23130831,0.025700934,0.044392556,0.102803744,0.0350467,0.042056024,1.9092113e-08,0.08644861
2009-12-17,0.021028064,3.9115548e-08,0.3084112,0.10280377,0.23130831,0.025700934,0.044392556,0.102803744,0.0350467,0.042056024,1.9092113e-08,0.08644861
2009-12-18,0.019701438,0.060855545,0.2889543,0.09631812,0.21671571,0.019263612,0.041591953,0.09631812,0.0328357,0.039402843,0.007047836,0.080994785
2009-12-21,0.018532278,0.11448829,0.27180672,0.09060227,0.20385505,0.013590332,0.039123688,0.09060227,0.03088717,0.037064508,0.013259148,0.07618828
2009-12-22,0.017494118,0.1621121,0.25658032,0.0855268,0.19243525,0.008552664,0.03693203,0.08552676,0.029156841,0.034988187,0.018774593,0.071920246
2009-12-29,0.016566124,0.20468332,0.24296938,0.0809898,0.18222706,0.0040494846,0.03497287,0.08098981,0.027610142,0.03313212,0.02370483,0.06810506
2009-12-30,0.01627202,0.2513117,0.1681438,0.07955196,0.21515179,-2.6542693e-08,0.03435195,0.079551935,0.027119933,0.032543913,0.029104987,0.06689593
2010-01-04,0.01627202,0.2513117,0.1681438,0.07955196,0.21515179,-2.6542693e-08,0.03435195,0.079551935,0.027119933,0.032543913,0.029104987,0.06689593
2010-01-05,0.01627202,0.2513117,0.1681438,0.07955196,0.21515179,-2.6542693e-08,0.03435195,0.079551935,0.027119933,0.032543913,0.029104987,0.06689593
2010-01-06,0.01627202,0.2513117,0.1681438,0.07955196,0.21515179,-2.6542693e-08,0.03435195,0.079551935,0.027119933,0.032543913,0.029104987,0.06689593
2010-01-07,0.01627202,0.2513117,0.1681438,0.07955196,0.21515179,-2.6542693e-08,0.03435195,0.079551935,0.027119933,0.032543913,0.029104987,0.06689593
