Dates,SGBVRVG1 Index,SGBVRZ1  Index,SGBVRES1 Index,SGBVRNK1 Index,SGBVRGX1 Index,SGIXTY10 Index,SGIXRX Index,SGIXGILT Index,SGIXJB10 Index,SGICCLSR Index,SGICGCSR Index,SGICSISR Index,NDUEEGF Index
2007-05-28,0.0,0.0,0.13076923076923078,0.0,0.0,0.23646723646723644,0.401994301994302,0.0,0.23076923076923078,0.0,0.0,0.0,0.0
2007-05-29,0.0,0.0,0.13076923076923078,0.0,0.0,0.23646723646723644,0.401994301994302,0.0,0.23076923076923078,0.0,0.0,0.0,0.0
2007-05-30,0.0,0.0,0.13076923076923078,0.0,0.0,0.23646723646723644,0.401994301994302,0.0,0.23076923076923078,0.0,0.0,0.0,0.0
2007-05-31,0.0,0.0,0.13076923076923078,0.0,0.0,0.23551756885090216,0.4003798670465337,0.0,0.23076923076923078,0.0,0.002564102564102564,0.0,0.0
2007-06-01,0.0,0.0,0.13076923076923078,0.0,0.0,0.23361823361823358,0.3971509971509972,0.0,0.23076923076923078,0.0,0.007692307692307693,0.0,0.0
2007-06-04,0.0,0.0,0.13076923076923078,0.0,0.0,0.23361823361823358,0.3971509971509972,0.0,0.23076923076923078,0.0,0.007692307692307693,0.0,0.0
2007-06-05,0.0,0.0,0.13076923076923078,0.0,0.0,0.23361823361823358,0.3971509971509972,0.0,0.23076923076923078,0.0,0.007692307692307693,0.0,0.0
2007-06-06,0.0,0.0,0.13076923076923078,0.0,0.0,0.23361823361823358,0.3971509971509972,0.0,0.23076923076923078,0.0,0.007692307692307693,0.0,0.0
2007-06-07,0.0,0.0,0.13076923076923078,0.0,0.0,0.23361823361823358,0.3971509971509972,0.0,0.23076923076923078,0.0,0.007692307692307693,0.0,0.0
2007-06-08,0.0,0.0,0.08717948717948718,0.0,0.0,0.24976258309591642,0.4245963912630579,0.0,0.23076923076923078,0.0,0.007692307692307693,0.0,0.0
2007-06-11,0.0,0.0,0.0,0.0,0.0,0.282051282051282,0.47948717948717956,0.0,0.23076923076923078,0.0,0.007692307692307693,0.0,0.0
2007-06-12,0.0,0.0,0.0,0.0,0.0,0.282051282051282,0.47948717948717956,0.0,0.23076923076923078,0.0,0.007692307692307693,0.0,0.0
2007-06-13,0.0,0.0,0.0,0.0,0.0,0.282051282051282,0.47948717948717956,0.0,0.23076923076923078,0.0,0.007692307692307693,0.0,0.0
2007-06-14,0.0,0.0,0.0,0.0,0.0,0.282051282051282,0.47948717948717956,0.0,0.23076923076923078,0.0,0.007692307692307693,0.0,0.0
2007-06-15,0.0,0.0,0.0,0.0,0.0,0.282051282051282,0.47948717948717956,0.0,0.23076923076923078,0.0,0.007692307692307693,0.0,0.0
2007-06-18,0.0,0.0,0.0,0.0,0.0,0.282051282051282,0.47948717948717956,0.0,0.23076923076923078,0.0,0.007692307692307693,0.0,0.0
2007-06-19,0.0,0.0,0.0,0.0,0.0,0.282051282051282,0.47948717948717956,0.0,0.23076923076923078,0.0,0.007692307692307693,0.0,0.0
2007-06-20,0.0,0.0,0.0,0.0,0.0,0.282051282051282,0.47948717948717956,0.0,0.23076923076923078,0.0,0.007692307692307693,0.0,0.0
2007-06-21,0.0,0.0,0.0,0.0,0.0,0.282051282051282,0.47948717948717956,0.0,0.23076923076923078,0.0,0.007692307692307693,0.0,0.0
2007-06-22,0.0,0.0,0.0,0.0,0.0,0.282051282051282,0.47948717948717956,0.0,0.23076923076923078,0.0,0.007692307692307693,0.0,0.0
2007-06-25,0.0,0.0,0.0,0.0,0.0,0.282051282051282,0.47948717948717956,0.0,0.23076923076923078,0.0,0.007692307692307693,0.0,0.0
2007-06-26,0.0,0.0,0.0,0.0,0.0,0.282051282051282,0.47948717948717956,0.0,0.23076923076923078,0.0,0.007692307692307693,0.0,0.0
2007-06-27,0.0,0.0,0.0,0.0,0.0,0.282051282051282,0.47948717948717956,0.0,0.23076923076923078,0.0,0.007692307692307693,0.0,0.0
2007-06-28,0.0,0.0,0.0,0.0,0.0,0.282051282051282,0.47948717948717956,0.0,0.23076923076923078,0.0,0.007692307692307693,0.0,0.0
2007-06-29,0.0,0.0,0.0,0.0,0.0,0.282051282051282,0.47948717948717956,0.0,0.23076923076923078,0.0,0.007692307692307693,0.0,0.0
2007-07-02,0.0,0.0,0.0,0.0,0.0,0.282051282051282,0.47948717948717956,0.0,0.23076923076923078,0.0,0.007692307692307693,0.0,0.0
2007-07-03,0.0,0.0,0.0,0.0,0.0,0.282051282051282,0.47948717948717956,0.0,0.23076923076923078,0.0,0.007692307692307693,0.0,0.0
2007-07-04,0.0,0.0,0.0,0.0,0.0,0.282051282051282,0.47948717948717956,0.0,0.23076923076923078,0.0,0.007692307692307693,0.0,0.0
2007-07-05,0.0,0.0,0.0,0.0,0.0,0.282051282051282,0.47948717948717956,0.0,0.23076923076923078,0.0,0.007692307692307693,0.0,0.0
2007-07-06,0.0,0.0,0.0,0.0,0.0,0.282051282051282,0.47948717948717956,0.0,0.23076923076923078,0.0,0.007692307692307693,0.0,0.0
2007-07-09,0.0,0.0,0.0,0.0,0.0,0.282051282051282,0.47948717948717956,0.0,0.23076923076923078,0.0,0.007692307692307693,0.0,0.0
2007-07-10,0.0,0.0,0.0,0.0,0.0,0.282051282051282,0.47948717948717956,0.0,0.23076923076923078,0.0,0.007692307692307693,0.0,0.0
2007-07-11,0.0,0.0,0.0,0.0,0.0,0.282051282051282,0.47948717948717956,0.0,0.23076923076923078,0.0,0.007692307692307693,0.0,0.0
2007-07-12,0.0,0.0,0.0,0.0,0.0,0.282051282051282,0.47948717948717956,0.0,0.23076923076923078,0.0,0.007692307692307693,0.0,0.0
2007-07-13,0.0,0.0,0.0,0.0,0.0,0.282051282051282,0.47948717948717956,0.0,0.23076923076923078,0.0,0.007692307692307693,0.0,0.0
2007-07-16,0.0,0.0,0.0,0.0,0.0,0.282051282051282,0.47948717948717956,0.0,0.23076923076923078,0.0,0.007692307692307693,0.0,0.0
2007-07-17,0.0,0.0,0.0,0.0,0.0,0.282051282051282,0.47948717948717956,0.0,0.23076923076923078,0.0,0.007692307692307693,0.0,0.0
2007-07-18,0.0,0.0,0.0,0.0,0.0,0.282051282051282,0.47948717948717956,0.0,0.23076923076923078,0.0,0.007692307692307693,0.0,0.0
2007-07-19,0.0,0.0,0.0,0.0,0.0,0.282051282051282,0.47948717948717956,0.0,0.23076923076923078,0.0,0.007692307692307693,0.0,0.0
2007-07-20,0.0,0.0,0.0,0.0,0.0,0.282051282051282,0.47948717948717956,0.0,0.23076923076923078,0.0,0.007692307692307693,0.0,0.0
2007-07-23,0.0,0.0,0.0,0.0,0.0,0.282051282051282,0.47948717948717956,0.0,0.23076923076923078,0.0,0.007692307692307693,0.0,0.0
2007-07-24,0.0,0.0,0.0,0.0,0.0,0.282051282051282,0.47948717948717956,0.0,0.23076923076923078,0.0,0.007692307692307693,0.0,0.0
2007-07-25,0.0,0.0,0.0,0.0,0.0,0.282051282051282,0.47948717948717956,0.0,0.23076923076923078,0.0,0.007692307692307693,0.0,0.0
2007-07-26,0.015384615384615387,0.0,0.0,0.0,0.0,0.27635327635327633,0.46980056980056983,0.0,0.23076923076923078,0.0,0.007692307692307693,0.0,0.0
2007-07-27,0.04615384615384616,0.0,0.0,0.0,0.0,0.26495726495726496,0.4504273504273504,0.0,0.23076923076923078,0.0,0.007692307692307693,0.0,0.0
2007-07-30,0.04615384615384616,0.0,0.0,0.0,0.0,0.26495726495726496,0.4504273504273504,0.0,0.23076923076923078,0.0,0.007692307692307693,0.0,0.0
2007-07-31,0.04615384615384616,0.015384615384615387,0.0,0.0,0.0,0.25925925925925924,0.44074074074074077,0.0,0.23076923076923078,0.0,0.007692307692307693,0.0,0.0
2007-08-01,0.04615384615384616,0.04615384615384616,0.0,0.0,0.0,0.24786324786324784,0.4213675213675214,0.0,0.23076923076923078,0.0,0.007692307692307693,0.0,0.0
2007-08-02,0.04615384615384616,0.04615384615384616,0.0,0.0,0.0,0.24786324786324784,0.4213675213675214,0.0,0.23076923076923078,0.0,0.007692307692307693,0.0,0.0
2007-08-03,0.04615384615384616,0.04615384615384616,0.0,0.0,0.0,0.24786324786324784,0.4213675213675214,0.0,0.23076923076923078,0.0,0.007692307692307693,0.0,0.0
2007-08-06,0.04615384615384616,0.04615384615384616,0.0,0.0,0.0,0.24786324786324784,0.4213675213675214,0.0,0.23076923076923078,0.0,0.007692307692307693,0.0,0.0
2007-08-07,0.04615384615384616,0.04615384615384616,0.0,0.0,0.0,0.24786324786324784,0.4213675213675214,0.0,0.23076923076923078,0.0,0.007692307692307693,0.0,0.0
2007-08-08,0.04615384615384616,0.04615384615384616,0.0,0.0,0.0,0.24786324786324784,0.4213675213675214,0.0,0.23076923076923078,0.0,0.007692307692307693,0.0,0.0
2007-08-09,0.04615384615384616,0.04615384615384616,0.0,0.0,0.0,0.24881291547958215,0.4229819563152897,0.0,0.23076923076923078,0.0,0.005128205128205128,0.0,0.0
2007-08-10,0.04615384615384616,0.04615384615384616,0.0,0.0,0.0,0.25071225071225073,0.4262108262108262,0.0,0.23076923076923078,0.0,0.0,0.0,0.0
