Dates,IND1BTY Index,IND1BRX Index,SGIXBGB Index,IND1BJB Index,SPROLL,IND1CJE1 Index,IND1CEE1 Index,SGBVRZ1 Index,EM Index,OILROLL,GOLDROLL,SILVERROLL
1999-05-06,2349.705,1493.908,1484.998,1885.361,2414.851135,452.719,2392.81,2202.004,777.4368107,1168.783366,654.0051708,949.1840251
1999-05-07,2345.186,1495.469,1483.703,1886.746,2432.842188,445.13,2400.97,2188.615,781.1090872,1162.403323,638.2582989,959.4045533
1999-05-10,2349.059,1493.518,1485.257,1881.9,2423.39707,444.345,2389.19,2186.555,787.0027762,1180.42199,626.3040577,956.7602037
1999-05-11,2341.958,1492.608,1486.163,1879.408,2443.63793,437.541,2409.12,2196.168,782.0743475,1153.803673,627.2913053,954.1187793
1999-05-12,2345.186,1493.388,1491.473,1883.146,2462.977757,444.868,2374.7,2182.779,768.8221833,1125.115207,625.0495442,948.4790602
1999-05-14,2330.337,1482.463,1480.466,1900.591,2411.254404,440.419,2346.16,2164.412,771.1819744,1152.783438,621.518725,949.71348
1999-05-17,2325.818,1483.113,1479.559,1899.898,2412.603178,430.214,2314.46,2117.55,761.9534406,1143.166204,618.1642649,949.71348
1999-05-18,2321.299,1487.925,1477.746,1895.606,2413.05277,429.428,2334.84,2134.029,770.5646381,1093.156691,616.824299,940.5518617
1999-05-19,2329.046,1486.235,1475.933,1893.668,2427.445242,422.363,2362.47,2153.597,764.058022,1082.898166,615.0352536,931.2118083
1999-05-20,2327.755,1488.446,1481.761,1898.375,2415.302576,423.933,2378.32,2189.645,758.9776125,1094.438741,617.7170036,935.6171075
1999-05-21,2334.856,1495.339,1483.056,1892.145,2401.357845,426.288,2379.91,2185.182,750.9494865,1116.237841,614.3643616,917.9988358
1999-05-25,2337.276,1495.079,1487.232,1892.284,2310.952988,424.98,2341.63,2148.619,727.8823465,1098.926713,608.5517823,891.5670404
1999-05-26,2329.508,1494.168,1486.714,1884.946,2346.935094,423.933,2348.88,2144.328,733.9722538,1112.39063,605.6445836,890.6865656
1999-05-27,2316.872,1487.015,1478.958,1879.823,2313.652386,420.793,2296.34,2130.767,725.4427191,1100.850054,608.5517823,870.4239442
1999-05-28,2316.872,1487.925,1475.321,1883.284,2332.992213,416.868,2292.72,2143.298,721.4030246,1079.692244,608.104521,862.4938206
1999-06-01,2296.761,1473.749,1465.579,1867.778,2330.744257,430.737,2263.73,2149.649,732.2338532,1047.634619,602.5155723,878.3540679
1999-06-02,2296.761,1470.197,1463.5,1857.117,2332.093031,428.12,2285.02,2169.905,734.1447972,1067.510379,597.1502544,877.119648
1999-06-04,2300.004,1467.392,1462.981,1865.286,2391.912727,426.027,2323.97,2185.525,748.6544194,1110.467289,597.3720669,870.4239442
1999-06-07,2300.653,1472.59,1466.098,1862.883,2396.860082,431.585,2363.15,2205.094,762.2203714,1145.089015,597.3720669,877.4706679
1999-06-08,2298.058,1471.15,1461.812,1874.019,2377.070663,433.285,2360.66,2208.871,768.3779964,1132.659113,589.7722603,870.4327197
1999-06-09,2294.814,1467.354,1458.954,1864.709,2372.123309,434.462,2380.59,2218.827,761.8420978,1153.525427,583.7360504,885.6552809
1999-06-10,2287.678,1453.346,1447.783,1868.497,2352.050815,446.764,2357.94,2197.541,771.5078846,1145.339701,581.4997436,897.5928813
1999-06-11,2274.703,1449.812,1449.731,1840.434,2330.115199,446.502,2404.82,2225.865,768.7344837,1182.38932,586.4178003,900.9597468
1999-06-14,2281.191,1458.583,1451.939,1854.185,2331.571283,450.428,2393.68,2208.601,762.1492497,1176.646327,585.7469083,900.0851223
1999-06-15,2283.786,1461.594,1461.162,1865.41,2347.595605,451.475,2423.26,2221.513,761.403575,1191.322335,583.5106015,890.800647
1999-06-16,2287.678,1462.641,1462.591,1864.709,2391.217063,449.642,2435.88,2234.915,778.9356026,1156.865437,581.0524823,887.4718087
1999-06-17,2308.438,1471.281,1467.657,1846.327,2413.474608,458.018,2456.14,2227.247,789.7227705,1174.731996,581.276113,894.4775801
1999-06-18,2301.302,1468.925,1466.878,1847.169,2415.700363,457.756,2467.16,2237.471,795.9103189,1160.055988,583.288789,874.6829852
1999-06-21,2293.517,1457.404,1456.616,1849.835,2421.485844,464.037,2480.67,2261.67,811.1002317,1142.827539,581.947005,884.3184803
1999-06-22,2288.327,1452.823,1447.133,1855.728,2402.345836,465.346,2479.99,2248.718,815.3556788,1132.617773,581.0524823,888.6974531
1999-06-23,2279.893,1445.099,1443.886,1843.1,2389.883091,460.373,2447.36,2228.781,804.7317107,1177.284438,585.2996469,900.0851223
1999-06-24,2274.054,1433.186,1429.077,1846.327,2372.966986,462.467,2410.45,2200.322,798.1787083,1167.074672,586.6414309,904.2885851
1999-06-25,2277.298,1439.339,1439.209,1835.242,2366.289723,457.494,2418.32,2205.094,790.3017612,1173.455776,583.0651583,892.2018013
1999-06-28,2286.056,1438.553,1439.989,1833.277,2392.998777,462.467,2423.95,2192.483,797.7268045,1163.24601,585.7469083,906.0407593
1999-06-29,2290.922,1443.266,1442.327,1829.068,2415.700363,466.916,2432.95,2168.456,801.7244426,1176.645797,585.7469083,912.1719061
1999-06-30,2309.736,1444.968,1447.003,1817.702,2460.211753,459.588,2425.53,2163.343,805.3121819,1230.883587,589.324999,926.186374
1999-07-01,2303.248,1437.375,1439.079,1834.119,2478.639446,468.487,2481.12,2226.565,817.3448972,1237.26469,591.1122262,928.8131726
1999-07-02,2304.546,1432.793,1445.574,1847.169,2503.38917,470.842,2501.82,2226.565,825.8548312,1256.407471,591.5594876,940.2008419
1999-07-06,2299.356,1426.51,1433.883,1845.204,2498.49362,473.983,2541.66,2270.872,837.9398449,1262.150464,576.3580563,916.199859
1999-07-07,2295.463,1417.346,1430.766,1850.116,2500.719375,471.104,2531.98,2256.216,835.1431824,1261.512353,576.8034995,919.7042073
1999-07-08,2304.87,1421.666,1425.57,1849.274,2501.609306,469.01,2539.63,2246.674,828.0293111,1257.683691,576.1344257,923.2085555
1999-07-09,2303.572,1420.226,1429.077,1847.87,2517.633629,467.44,2552.24,2246.674,831.5543884,1272.342209,577.0253121,921.9829112
1999-07-12,2318.169,1431.484,1435.442,1856.009,2508.730611,477.385,2555.39,2237.131,824.5488801,1271.705689,573.3744959,921.4563814
1999-07-13,2321.413,1430.83,1440.119,1866.813,2499.383552,475.553,2520.95,2200.663,817.8472965,1288.100991,573.818121,903.9375653
1999-07-14,2317.845,1432.662,1439.729,1857.412,2509.176502,479.741,2536.03,2218.386,813.5767337,1274.528426,570.0473079,895.1796198
1999-07-15,2318.818,1419.44,1430.896,1854.044,2527.426579,482.62,2537.16,2252.808,820.910837,1290.982027,569.6036828,898.1574383
1999-07-16,2325.306,1425.331,1433.234,1840.855,2541.671038,477.909,2531.98,2246.333,820.3140245,1311.232491,569.1600577,894.3020701
1999-07-19,2326.603,1428.08,1432.584,1836.505,2524.754933,484.452,2536.48,2216.0,824.5871828,1306.802818,567.6110063,888.1709233
1999-07-21,2327.576,1440.779,1435.702,1842.258,2466.889016,477.385,2453.21,2160.106,813.9121967,1243.519656,572.7036039,900.7842369
1999-07-22,2311.682,1435.15,1438.17,1853.483,2435.284412,462.467,2423.95,2149.881,809.8784543,1261.871688,573.8108485,904.2885851
1999-07-23,2303.248,1432.139,1430.506,1860.499,2426.383244,457.232,2393.34,2118.185,790.5010028,1305.537197,570.7109274,906.0407593
1999-07-26,2300.977,1434.888,1429.207,1856.29,2412.138786,456.971,2346.98,2108.301,774.7360761,1298.576283,568.9382452,904.8151149
1999-07-27,2305.843,1432.924,1430.376,1868.918,2428.163108,457.232,2353.51,2141.02,777.8523436,1289.716407,568.2746257,910.0687121
1999-07-28,2305.519,1433.579,1428.298,1859.096,2435.284412,462.467,2359.13,2151.926,786.3459205,1299.841903,568.7182508,922.333931
1999-07-29,2296.112,1424.939,1417.776,1835.242,2403.235768,470.057,2273.16,2082.57,785.9856461,1327.053812,575.1399055,952.1121157
1999-07-30,2291.571,1418.393,1416.867,1841.837,2371.187123,462.99,2304.44,2127.046,780.1514235,1299.209093,573.147229,957.3686381
1999-08-02,2290.597,1411.717,1421.673,1831.032,2379.198359,467.44,2321.55,2150.563,766.8035385,1294.14661,570.9327399,943.3541703
1999-08-03,2287.354,1410.8,1416.347,1824.578,2365.845682,469.272,2301.52,2133.181,772.4205735,1284.653923,572.4817914,956.8421083
1999-08-04,2288.327,1411.978,1417.516,1824.016,2330.681351,461.158,2312.09,2126.365,772.4290955,1293.513799,572.7036039,964.3773346
1999-08-05,2296.112,1404.124,1412.32,1835.803,2352.491155,451.475,2247.05,2078.139,761.3595915,1301.108054,571.3745468,952.1150409
1999-08-06,2276.001,1396.531,1397.122,1838.048,2325.33806,447.81,2262.35,2086.148,754.1331421,1321.358518,572.7036039,948.0841629
1999-08-09,2263.35,1401.898,1403.877,1829.349,2320.888401,449.904,2298.37,2091.431,757.6356915,1346.144123,574.2544735,934.8887413
1999-08-10,2261.079,1401.506,1406.215,1821.21,2297.740924,448.857,2253.35,2039.797,759.5059924,1347.786568,575.3617181,935.6931618
1999-08-11,2266.594,1405.564,1408.943,1834.681,2321.778333,449.904,2261.9,2058.542,755.7911704,1361.672358,579.1270768,947.8179728
1999-08-12,2266.918,1413.942,1415.048,1833.558,2323.114156,456.709,2316.82,2101.655,761.8101533,1359.654148,582.4488104,940.4494809
1999-08-13,2281.839,1415.382,1416.477,1832.856,2373.412877,456.447,2354.18,2133.522,764.1830234,1371.625077,582.8906173,932.5983368
1999-08-16,2283.137,1412.24,1417.776,1823.876,2384.985691,467.178,2361.83,2133.863,771.9779955,1355.873716,581.7833728,921.4300549
1999-08-17,2295.787,1415.906,1418.945,1820.789,2398.340218,466.393,2369.94,2104.212,767.294445,1380.445734,584.6632995,923.3489635
1999-08-18,2296.436,1419.833,1428.428,1824.016,2376.082673,469.272,2362.28,2119.889,764.2780554,1369.104965,580.6761282,917.9403325
1999-08-19,2292.868,1420.488,1436.481,1838.048,2362.729996,470.319,2338.88,2092.283,761.9984636,1384.226167,578.4616392,914.2780253
1999-08-20,2295.139,1425.724,1434.923,1839.311,2387.211445,476.338,2368.59,2113.754,768.9027666,1378.555782,574.918093,919.859241
1999-08-23,2294.166,1424.284,1437.65,1833.839,2433.504549,478.956,2392.22,2161.81,783.5482628,1376.035671,567.3891937,900.6672302
1999-08-24,2303.572,1423.891,1436.609,1829.769,2440.181812,473.721,2400.99,2161.128,783.3981924,1352.723973,564.0674601,902.0625342
1999-08-25,2317.845,1435.281,1446.457,1824.858,2462.437507,466.393,2439.71,2176.124,798.4306407,1296.649232,562.9602156,894.9105046
1999-08-26,2313.946,1428.342,1444.496,1830.05,2435.284412,462.467,2423.5,2182.941,793.747837,1319.961459,563.8456476,902.5861388
1999-08-27,2301.743,1424.808,1438.729,1831.173,2406.351454,462.729,2440.16,2175.443,791.3700541,1340.123414,565.8383241,899.4474362
1999-08-31,2285.199,1411.717,1438.074,1836.505,2349.82136,459.85,2380.51,2124.831,784.3766182,1393.047883,569.8254954,910.7883028
1999-09-01,2285.526,1413.418,1429.687,1835.663,2375.192741,465.084,2394.69,2144.087,784.9031345,1385.487018,566.0601367,904.6805573
1999-09-02,2280.956,1402.16,1415.14,1837.066,2350.711291,462.467,2340.45,2110.857,781.4044458,1353.984294,568.4964383,916.8931232
1999-09-03,2296.951,1410.561,1422.61,1836.551,2425.937353,460.635,2405.5,2164.536,781.408668,1386.117178,565.8383241,902.5861388
1999-09-07,2290.096,1398.814,1410.684,1852.557,2408.133168,463.252,2427.1,2150.222,785.3525351,1424.550607,569.8254954,911.6600022
1999-09-08,2293.686,1406.753,1401.772,1836.861,2396.558504,460.828,2429.8,2130.795,780.7922258,1427.700879,570.7109274,911.6600022
1999-09-09,2287.811,1397.623,1401.248,1835.434,2394.784191,465.287,2446.91,2133.181,785.0123107,1461.202202,572.7036039,914.2780253
1999-09-10,2299.236,1400.666,1395.088,1848.133,2410.042543,463.975,2474.82,2109.665,793.4278302,1482.231224,571.1527343,911.6600022
1999-09-13,2296.624,1395.373,1391.55,1850.987,2397.367028,468.172,2455.21,2105.203,799.5473593,1517.369692,570.9327399,904.1569527
1999-09-14,2289.769,1390.212,1390.501,1862.402,2380.648892,461.352,2433.11,2083.585,798.2163144,1499.331415,571.8181719,899.4474362
1999-09-16,2299.562,1396.564,1394.695,1862.402,2346.77228,449.287,2390.61,2044.909,778.4110029,1520.79556,570.0454898,895.9577138
1999-09-17,2304.785,1400.004,1403.345,1862.402,2378.44904,452.172,2402.24,2054.527,779.4011194,1526.477074,566.7237561,893.8632953
1999-09-20,2298.583,1397.226,1398.364,1880.238,2373.608995,460.828,2405.59,2057.564,784.7861737,1505.64415,566.5019436,893.6877854
1999-09-21,2295.645,1395.241,1394.433,1880.238,2326.53327,465.287,2376.3,2024.154,779.0530591,1511.325664,579.7906962,921.6055648
1999-09-22,2297.603,1396.961,1390.501,1880.238,2326.092929,451.648,2355.72,2008.968,777.0294467,1522.689222,587.9850331,923.0008688
1999-09-24,2322.085,1408.871,1398.364,1880.238,2268.898624,438.534,2325.31,2016.561,767.0730611,1563.0921,597.5084271,916.8960484
1999-09-27,2311.966,1398.814,1390.501,1880.238,2281.217056,440.37,2353.49,2068.701,759.9068319,1553.622734,628.5130924,934.3417354
1999-09-28,2303.153,1399.872,1388.666,1868.823,2277.698033,454.008,2300.26,2040.353,762.4806778,1535.946441,686.5352518,1006.751282
1999-09-29,2291.075,1393.123,1386.176,1873.103,2252.618978,452.435,2302.95,2047.103,760.0932597,1558.673027,668.8193391,978.312823
1999-09-30,2301.194,1399.608,1393.778,1870.25,2284.736079,461.877,2306.08,2053.177,754.702665,1547.309469,663.2812983,979.708127
1999-10-01,2286.831,1387.036,1381.196,1874.53,2277.257692,463.713,2296.69,2027.529,754.7938836,1549.203131,676.1264259,973.9484761
1999-10-04,2294.339,1389.153,1384.866,1883.091,2320.814394,466.073,2361.54,2062.795,756.6496703,1499.962106,704.2529827,982.3261501
1999-10-05,2280.629,1392.859,1386.176,1880.095,2315.534009,467.122,2385.02,2070.388,756.6818897,1480.392152,721.9707135,970.6342636
1999-10-06,2279.324,1390.477,1387.094,1871.677,2348.972132,470.008,2404.03,2074.606,765.8949811,1469.028594,721.9707135,964.8775379
1999-10-07,2278.671,1388.227,1389.715,1857.408,2338.851702,474.466,2426.39,2109.535,777.3617532,1417.262157,718.2053548,976.2184046
1999-10-08,2280.303,1384.522,1387.356,1857.408,2370.089972,475.778,2437.57,2108.86,777.1591111,1320.487211,712.4473195,968.3672604
1999-10-12,2275.733,1378.302,1379.23,1845.137,2333.573167,475.515,2404.25,2097.048,784.0034303,1408.269783,704.6966077,971.3333782
1999-10-13,2267.572,1375.788,1380.934,1849.417,2269.338965,467.385,2375.4,2075.45,774.2600648,1453.233243,712.6691321,977.0901039
1999-10-14,2261.697,1367.187,1366.649,1847.991,2270.217795,469.221,2343.2,2047.778,773.518239,1415.322916,695.8368332,931.7266374
1999-10-15,2273.775,1371.024,1373.202,1842.283,2211.262128,461.615,2331.8,2002.556,758.132254,1441.860145,700.7094365,931.3756176
1999-10-18,2269.531,1372.215,1375.823,1843.71,2227.541774,454.533,2310.77,1991.082,744.9876465,1434.90983,690.3006105,914.2780253
1999-10-19,2264.308,1369.304,1378.968,1847.562,2242.940739,452.697,2374.96,2038.328,747.2535806,1411.531884,685.4280073,911.3119075
1999-10-20,2262.35,1365.996,1375.954,1847.562,2274.6175,459.516,2381.22,2043.559,757.9152556,1420.37745,680.555404,908.1702797
1999-10-21,2261.044,1370.76,1382.114,1847.562,2280.776716,455.582,2357.96,2017.405,753.4970317,1428.591265,676.5700509,913.0553061
1999-10-22,2259.412,1370.892,1380.672,1847.562,2300.575385,457.156,2404.25,2058.577,757.6860243,1481.665722,671.6974477,916.0214239
1999-10-25,2258.106,1365.334,1372.022,1826.873,2289.576124,463.713,2389.72,2036.303,754.4259449,1475.347158,665.4976055,918.2913523
1999-10-26,2256.8,1367.584,1378.051,1826.873,2262.299068,464.5,2415.21,2065.664,754.8991124,1465.237561,643.129084,909.041979
1999-10-27,2265.614,1379.229,1390.763,1826.873,2297.496702,455.32,2403.13,2047.103,751.1965339,1448.177649,651.5452334,908.6938844
1999-10-28,2276.386,1388.227,1403.476,1826.873,2376.689528,457.68,2454.57,2087.937,759.1157277,1369.829464,665.275793,921.2574701
1999-10-29,2292.707,1400.401,1413.436,1826.873,2422.005742,471.319,2476.93,2123.034,767.6104092,1374.252248,665.0539804,903.808858
1999-11-01,2287.158,1399.872,1417.63,1867.111,2397.807369,470.794,2483.19,2133.495,776.7394416,1422.272171,645.5653856,910.7883028
1999-11-02,2291.401,1405.695,1426.148,1867.111,2380.208552,472.368,2490.35,2121.684,783.1909434,1414.690106,647.5580622,911.6600022
1999-11-04,2301.847,1409.135,1441.351,1858.835,2408.366289,481.548,2528.37,2148.682,799.1291074,1462.078279,650.4379889,911.1363975
1999-11-05,2308.375,1416.413,1443.841,1858.835,2435.645195,481.023,2540.22,2157.793,806.7684442,1453.232713,644.4581411,887.2319451
1999-11-08,2305.764,1419.589,1442.661,1858.835,2434.324174,476.827,2537.76,2159.818,808.3848728,1470.310114,644.6799536,881.8964433
1999-11-09,2304.132,1414.031,1438.598,1858.835,2414.527355,478.925,2553.86,2180.741,815.8867697,1516.910189,649.1871116,888.343508
1999-11-10,2300.541,1412.841,1436.764,1858.835,2428.605299,487.58,2565.94,2187.153,817.3158741,1543.669484,662.4340471,895.6534966
1999-11-12,2309.681,1427.397,1449.214,1858.835,2468.642977,479.974,2591.43,2204.027,822.6900342,1574.956501,647.3998844,883.8387532
1999-11-15,2308.702,1422.765,1447.379,1858.835,2469.081468,479.187,2615.58,2216.513,824.8220121,1592.759992,648.0616857,890.958606
1999-11-16,2304.785,1430.97,1453.932,1858.835,2518.358896,476.302,2651.36,2233.049,828.8986447,1617.557256,654.4487958,902.7674991
1999-11-17,2294.992,1417.737,1446.462,1858.835,2495.479693,479.45,2635.49,2216.513,820.2076227,1653.163708,655.3305916,892.868739
1999-11-18,2293.034,1409.929,1439.254,1858.835,2513.959191,488.105,2670.6,2217.526,824.1295678,1610.562952,654.008807,900.5121965
1999-11-19,2292.054,1410.591,1435.584,1858.835,2513.07851,489.154,2671.49,2195.59,834.0582856,1662.065453,655.1105972,896.3438357
1999-11-22,2288.79,1407.812,1429.818,1858.835,2511.759339,493.351,2614.69,2177.704,834.6664793,1721.197718,654.8906028,908.6734082
1999-11-24,2290.657,1400.931,1421.731,1858.835,2501.638909,493.613,2611.56,2223.431,829.7060322,1708.481091,664.8030777,912.3210896
1999-11-26,2287.179,1394.182,1415.538,1858.835,2489.320477,496.76,2676.86,2260.047,830.3678771,1708.481091,664.8030777,912.3210896
1999-11-29,2275.388,1393.653,1417.915,1858.835,2482.280581,493.613,2641.08,2260.722,834.3130744,1650.620276,646.5199068,904.5050474
1999-11-30,2281.232,1404.371,1423.295,1844.994,2448.844308,486.531,2635.71,2235.749,833.2627601,1563.511324,645.4181166,910.0628618
1999-12-01,2276.849,1405.43,1422.044,1861.688,2468.202637,487.843,2659.19,2245.536,839.6116638,1589.58057,642.994542,906.2425957
1999-12-02,2272.465,1397.093,1412.911,1861.688,2485.361114,485.22,2667.91,2247.561,846.2465174,1641.719061,632.4220838,891.8273801
1999-12-03,2283.424,1404.31,1404.779,1859.263,2530.236987,485.22,2740.37,2273.209,853.1673703,1641.08307,621.4078187,893.5620033
1999-12-06,2287.076,1413.189,1411.66,1867.783,2508.678806,487.188,2750.66,2264.434,859.821635,1695.129003,612.8171283,895.2995516
1999-12-07,2294.382,1415.709,1420.668,1867.292,2491.520329,488.5,2754.23,2249.248,856.8534004,1667.152316,628.6767246,901.8987249
1999-12-08,2291.094,1411.86,1417.79,1871.371,2473.481172,482.664,2739.92,2232.881,860.2832413,1688.636071,625.8131611,897.0370999
1999-12-09,2295.112,1417.169,1424.921,1875.632,2482.361988,478.467,2738.13,2253.298,861.8162809,1662.548276,617.4424651,894.9514569
1999-12-10,2305.705,1424.336,1435.43,1869.951,2493.722032,478.991,2726.95,2274.221,875.22183,1609.705425,618.984244,897.0370999
1999-12-13,2302.418,1418.098,1432.052,1875.632,2494.484302,475.319,2739.56,2263.276,881.8827983,1620.993194,621.4078187,896.6890052
1999-12-14,2283.789,1410.002,1426.297,1867.111,2474.948357,475.844,2776.4,2262.94,872.1956719,1647.04389,621.1878243,908.3253135
1999-12-15,2277.579,1415.576,1429.55,1870.377,2481.026165,473.745,2778.9,2240.262,867.3146706,1682.212038,626.9149513,907.4565394
1999-12-16,2266.621,1396.464,1411.035,1863.135,2495.786822,474.794,2831.42,2253.141,867.6586976,1720.636457,625.1513598,911.8004101
1999-12-17,2265.891,1390.889,1411.16,1864.413,2507.942438,475.844,2855.57,2274.717,874.3171969,1727.148998,628.896719,913.8831279
1999-12-20,2256.759,1389.164,1409.909,1872.791,2491.879262,475.319,2853.36,2275.721,883.668569,1715.426106,629.9985091,909.1940877
1999-12-21,2253.106,1396.066,1408.658,1874.496,2525.741074,476.631,2871.97,2268.696,887.5101587,1710.215754,636.3856193,903.1155938
1999-12-22,2252.01,1392.615,1399.275,1876.058,2530.951153,484.238,2901.67,2270.368,894.1045013,1660.719803,635.9456305,914.7519021
1999-12-29,2250.184,1388.235,1399.15,1882.874,2573.928751,491.845,3066.76,2303.82,920.8062226,1723.892198,644.0963321,940.4553313
1999-12-30,2252.741,1382.66,1392.519,1882.874,2571.323712,493.944,3114.41,2333.926,930.8921238,1673.66419,637.9292163,947.0545046
2000-01-04,2236.304,1369.653,1373.628,1872.081,2451.504853,498.141,2938.45,2243.774,955.5183267,1683.428345,624.8070542,933.7143806
2000-01-05,2220.232,1366.07,1364.871,1877.762,2454.544682,482.139,2895.02,2197.611,937.6749632,1647.154745,621.307459,906.5121945
2000-01-06,2227.902,1364.212,1363.37,1880.46,2438.046716,469.548,2883.27,2170.348,927.931559,1642.272668,621.9637431,899.4068186
2000-01-07,2236.669,1375.36,1369.5,1874.211,2534.856861,476.631,3027.09,2185.066,939.401101,1622.036811,623.0581363,904.2599658
2000-01-11,2212.926,1364.344,1368.624,1875.632,2525.306284,493.944,3075.18,2188.746,950.488077,1702.69722,626.6333889,904.4332141
2000-01-12,2208.908,1364.875,1364.371,1871.371,2504.034879,488.435,3074.96,2197.109,955.098768,1735.22868,625.3260992,896.1150996
2000-01-13,2223.519,1366.468,1374.129,1872.507,2533.554342,496.304,3106.43,2193.095,969.2860974,1751.006988,628.5881653,898.0208316
2000-01-14,2214.022,1363.017,1369.5,1876.626,2566.548423,494.468,3203.93,2237.92,983.5848208,1828.192554,628.5881653,897.8475833
2000-01-18,2202.699,1355.053,1354.362,1882.448,2551.787767,502.338,3156.95,2178.209,996.550624,1868.931564,639.0060149,900.4463087
2000-01-19,2207.812,1359.832,1361.118,1883.016,2556.997846,496.567,3159.17,2162.319,975.2593478,1865.36238,640.7426164,901.6590473
2000-01-20,2201.238,1364.742,1356.99,1879.182,2528.779053,499.977,3164.49,2128.533,973.5525596,1868.216154,638.7895995,915.347861
2000-01-21,2199.411,1361.424,1361.118,1883.442,2525.306284,492.107,3107.98,2128.198,967.3281065,1876.077793,639.4406051,915.0013643
2000-01-24,2212.926,1364.079,1362.869,1895.512,2451.504853,499.714,3080.28,2140.91,967.2813854,1864.646971,635.7509867,920.5453119
2000-01-25,2211.1,1368.591,1371.001,1898.778,2463.22753,496.567,3054.13,2100.433,952.0663686,1889.662704,632.2777837,924.1835276
2000-01-26,2214.022,1366.866,1371.377,1898.21,2458.017451,501.026,3097.79,2144.255,954.4784568,1859.639107,632.7123739,918.6395799
2000-01-27,2213.291,1359.832,1360.367,1898.92,2448.032084,503.125,3173.8,2155.629,956.9090639,1828.192554,634.2308006,939.7780733
2000-01-28,2220.597,1365.937,1357.74,1904.317,2372.928133,508.371,3144.54,2136.729,950.5196092,1826.054188,625.9823833,924.5300243
2000-01-31,2218.04,1367.928,1368.874,1893.098,2432.838488,511.519,3039.5,2102.441,935.6211086,1856.069923,626.6333889,924.1835276
2000-02-01,2225.345,1376.422,1384.262,1888.554,2460.187701,510.207,3120.61,2111.138,943.0780324,1893.231888,624.8985469,913.2688807
2000-02-02,2228.268,1376.157,1383.011,1874.496,2458.017451,515.716,3181.99,2105.117,950.7804616,1855.354514,629.8901765,910.8434036
2000-02-03,2243.244,1383.988,1388.516,1873.785,2494.484302,520.175,3261.11,2119.835,970.035923,1886.085658,634.4489754,918.8128283
2000-02-04,2234.112,1372.573,1379.508,1879.182,2485.801454,520.438,3279.72,2064.64,980.9693462,1932.54008,685.0215562,967.6732529
2000-02-07,2218.04,1368.99,1378.007,1873.501,2478.421126,523.323,3242.27,2046.409,992.9039064,1906.816799,666.5717047,917.7733381
2000-02-08,2225.711,1374.962,1382.386,1862.851,2511.415207,521.225,3342.66,2109.131,999.8725923,1881.525908,660.2780638,927.2954191
2000-02-09,2213.657,1372.971,1378.758,1867.821,2462.79274,524.372,3394.51,2119.334,1004.861266,1919.796364,675.4711276,942.0719694
2000-02-10,2204.525,1365.406,1374.754,1870.235,2464.53005,519.126,3399.83,2102.273,1009.924923,1948.546375,697.1760073,941.7254727
2000-02-14,2223.154,1371.511,1386.264,1874.638,2428.930929,516.503,3389.64,2020.818,989.7584307,2000.511805,680.4627573,917.1921886
2000-02-15,2218.405,1367.928,1384.888,1878.614,2448.466874,508.896,3295.9,2006.936,986.3611784,1993.169035,665.4861088,915.8105877
2000-02-16,2218.04,1365.672,1374.254,1879.75,2418.512621,516.765,3335.79,2062.131,986.3862901,2015.936339,667.4408852,924.619938
2000-02-17,2212.926,1366.202,1378.508,1872.081,2405.922214,518.864,3384.76,2080.362,994.3563026,1971.140724,664.8351032,919.4378382
2000-02-18,2224.98,1370.051,1383.512,1880.176,2349.919419,520.438,3366.59,2056.277,985.4862087,1958.656442,672.4325149,922.8918404
2000-02-22,2249.088,1383.324,1402.152,1874.78,2342.540941,510.207,3381.44,2011.786,962.5722595,1979.214626,673.2999359,924.619938
2000-02-23,2236.304,1380.271,1399.9,1876.2,2370.757883,512.043,3417.78,2058.786,968.0696841,1985.826264,661.580075,919.9553903
2000-02-24,2251.299,1386.244,1410.227,1869.383,2353.394038,515.191,3386.09,2032.192,969.0837354,1993.169035,658.3232874,904.5823393
2000-02-25,2251.299,1376.688,1411.542,1870.661,2323.437935,519.651,3450.58,2079.359,959.8808788,2015.936339,644.2158194,883.8539401
2000-02-28,2238.924,1376.555,1408.786,1878.614,2340.368841,518.601,3363.93,2035.203,943.8237742,2005.653316,643.5648138,888.6917362
2000-02-29,2241.494,1377.086,1399.517,1873.075,2382.47871,523.323,3407.37,2090.732,944.6882463,2032.831,643.7812291,888.3452395
2000-03-01,2245.533,1378.148,1402.523,1876.342,2405.054485,525.946,3424.65,2123.515,967.0561536,2107.005558,642.0446276,892.6632905
2000-03-02,2243.33,1376.688,1399.392,1877.904,2405.054485,526.209,3525.7,2152.785,981.1639353,2108.467823,634.0143852,880.919683
2000-03-03,2248.104,1380.444,1407.659,1877.62,2449.769393,523.061,3532.57,2164.326,979.6136341,2106.266564,635.3163964,896.290541
2000-03-06,2242.596,1382.177,1413.797,1881.816,2422.41833,519.845,3536.34,2196.774,981.0161212,2141.51815,633.3633795,888.1741841
2000-03-07,2246.268,1382.411,1417.053,1880.749,2347.31623,523.129,3573.57,2158.639,979.9785492,2251.683289,642.9138081,890.2465855
2000-03-08,2246.268,1382.144,1415.049,1886.676,2372.495193,518.988,3536.78,2138.903,984.4029276,2064.112459,635.9797184,891.1106343
2000-03-09,2252.143,1395.791,1420.185,1881.668,2438.485206,516.619,3531.02,2185.401,986.3610543,2107.359332,641.1701687,893.7005876
